consumer_id	consumer	class	file	first_line	surface_id	surface	surface_group	matched_name	name_kind	sites
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/input_scope.rs	16	s0	S0	stage	vize_s0	preferred	3
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/runner/input_scope/tests.rs	18	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/invocation.rs	31	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/nuxt_tsconfig.rs	15	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/runner/nuxt_tsconfig.rs	109	s0	S0	stage	vize_s0	preferred	3
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/nuxt_tsconfig/cache.rs	10	s0	S0	stage	vize_s0	preferred	6
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/nuxt_tsconfig/cache/lease.rs	52	s0	S0	stage	vize_s0	preferred	5
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/nuxt_tsconfig/cache/ownership.rs	105	s0	S0	stage	vize_s0	preferred	4
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/runner/nuxt_tsconfig/path_options_tests.rs	250	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/output_declarations.rs	2	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/output_json.rs	3	s0	S0	stage	vize_s0	preferred	4
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/output_profile.rs	4	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/output.rs	5	s0	S0	stage	vize_s0	preferred	3
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/program_inputs.rs	3	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/programs.rs	5	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/resolve.rs	7	s0	S0	stage	vize_s0	preferred	10
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/socket.rs	8	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/runner/text_style.rs	6	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs.rs	14	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/ambient.rs	8	s0	S0	stage	vize_s0	preferred	2
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/collect.rs	6	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/default_exclude_tests.rs	17	s0	S0	stage	vize_s0	preferred	2
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/glob.rs	94	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/hidden_include_tests.rs	10	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/loader.rs	10	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/nuxt_manifest_tests.rs	10	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/ownership_shared_tests.rs	5	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/package_folder_tests.rs	17	s0	S0	stage	vize_s0	preferred	2
typechecker	Typechecker	test/dev	crates/vize/src/commands/check/tsconfig_inputs/tests.rs	6	s0	S0	stage	vize_s0	preferred	1
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/type_references.rs	9	s0	S0	stage	vize_s0	preferred	5
typechecker	Typechecker	source	crates/vize/src/commands/check/tsconfig_inputs/type_references/tsconfig_types.rs	4	s0	S0	stage	vize_s0	preferred	2
